locus_tag,GOs
XNR_RS07270,nucleobase-containing small molecule metabolic process
XNR_RS07270,organic substance metabolic process
XNR_RS07270,purine-containing compound metabolic process
XNR_RS07270,purine-containing compound biosynthetic process
XNR_RS07270,organophosphate biosynthetic process
XNR_RS07270,transmembrane transport
XNR_RS07270,monoatomic cation transmembrane transport
XNR_RS07270,inorganic ion transmembrane transport
XNR_RS07270,inorganic cation transmembrane transport
XNR_RS07270,membrane protein complex
XNR_RS07270,monoatomic ion transmembrane transport
XNR_RS07270,monoatomic cation transmembrane transport
XNR_RS07270,carbohydrate derivative metabolic process
XNR_RS07270,carbohydrate derivative biosynthetic process
XNR_RS07270,nucleoside phosphate biosynthetic process
XNR_RS07270,organic cyclic compound metabolic process
XNR_RS07270,organic cyclic compound biosynthetic process
XNR_RS07270,organonitrogen compound metabolic process
XNR_RS07270,organonitrogen compound biosynthetic process
XNR_RS07270,organic substance biosynthetic process
XNR_RS07270,proton transmembrane transport
XNR_RS07275,
XNR_RS07280,
XNR_RS07285,magnesium ion binding
XNR_RS07285,molecular_function
XNR_RS07285,catalytic activity
XNR_RS07285,binding
XNR_RS07285,cellular_component
XNR_RS07285,obsolete cell
XNR_RS07285,plasma membrane
XNR_RS07285,biological_process
XNR_RS07285,metabolic process
XNR_RS07285,biosynthetic process
XNR_RS07285,macromolecule biosynthetic process
XNR_RS07285,cellular process
XNR_RS07285,membrane
XNR_RS07285,cellular component organization
XNR_RS07285,transferase activity
XNR_RS07285,"transferase activity, transferring phosphorus-containing groups"
XNR_RS07285,"phosphotransferase activity, for other substituted phosphate groups"
XNR_RS07285,manganese ion binding
XNR_RS07285,obsolete cellular macromolecule biosynthetic process
XNR_RS07285,cell wall biogenesis
XNR_RS07285,ion binding
XNR_RS07285,cation binding
XNR_RS07285,macromolecule metabolic process
XNR_RS07285,cell wall macromolecule metabolic process
XNR_RS07285,cell wall macromolecule biosynthetic process
XNR_RS07285,cellular component biogenesis
XNR_RS07285,cellular metabolic process
XNR_RS07285,cellular biosynthetic process
XNR_RS07285,obsolete cellular macromolecule metabolic process
XNR_RS07285,obsolete cell part
XNR_RS07285,external encapsulating structure organization
XNR_RS07285,metal ion binding
XNR_RS07285,transition metal ion binding
XNR_RS07285,obsolete cellular component macromolecule biosynthetic process
XNR_RS07285,cell wall organization or biogenesis
XNR_RS07285,cell wall organization
XNR_RS07285,organic substance metabolic process
XNR_RS07285,cellular component organization or biogenesis
XNR_RS07285,cell periphery
XNR_RS07285,organic substance biosynthetic process
XNR_RS07290,
XNR_RS07295,tRNA binding
XNR_RS07295,tRNA threonylcarbamoyladenosine modification
XNR_RS07295,molecular_function
XNR_RS07295,nucleic acid binding
XNR_RS07295,RNA binding
XNR_RS07295,catalytic activity
XNR_RS07295,binding
XNR_RS07295,cellular_component
XNR_RS07295,intracellular anatomical structure
XNR_RS07295,obsolete cell
XNR_RS07295,cytoplasm
XNR_RS07295,nucleobase-containing compound metabolic process
XNR_RS07295,RNA processing
XNR_RS07295,tRNA metabolic process
XNR_RS07295,tRNA modification
XNR_RS07295,regulation of translational fidelity
XNR_RS07295,cellular aromatic compound metabolic process
XNR_RS07295,nitrogen compound metabolic process
XNR_RS07295,tRNA processing
XNR_RS07295,biological_process
XNR_RS07295,metabolic process
XNR_RS07295,RNA modification
XNR_RS07295,cellular process
XNR_RS07295,gene expression
XNR_RS07295,RNA metabolic process
XNR_RS07295,transferase activity
XNR_RS07295,"transferase activity, transferring phosphorus-containing groups"
XNR_RS07295,nucleotidyltransferase activity
XNR_RS07295,ncRNA processing
XNR_RS07295,cellular nitrogen compound metabolic process
XNR_RS07295,ncRNA metabolic process
XNR_RS07295,growth
XNR_RS07295,macromolecule metabolic process
XNR_RS07295,macromolecule modification
XNR_RS07295,cellular metabolic process
XNR_RS07295,primary metabolic process
XNR_RS07295,obsolete intracellular part
XNR_RS07295,obsolete cell part
XNR_RS07295,heterocycle metabolic process
XNR_RS07295,biological regulation
XNR_RS07295,regulation of biological quality
XNR_RS07295,tRNA threonylcarbamoyladenosine metabolic process
XNR_RS07295,organic substance metabolic process
XNR_RS07295,nucleic acid metabolic process
XNR_RS07295,organic cyclic compound binding
XNR_RS07295,organic cyclic compound metabolic process
XNR_RS07295,heterocyclic compound binding
XNR_RS07300,molecular_function
XNR_RS07300,catalytic activity
XNR_RS07300,cellular_component
XNR_RS07300,intracellular anatomical structure
XNR_RS07300,obsolete cell
XNR_RS07300,cytoplasm
XNR_RS07300,cytosol
XNR_RS07300,biological_process
XNR_RS07300,metabolic process
XNR_RS07300,methyltransferase activity
XNR_RS07300,S-adenosylmethionine-dependent methyltransferase activity
XNR_RS07300,transferase activity
XNR_RS07300,"transferase activity, transferring one-carbon groups"
XNR_RS07300,methylation
XNR_RS07300,obsolete intracellular part
XNR_RS07300,obsolete cytoplasmic part
XNR_RS07300,obsolete cell part
XNR_RS07305,biological_process
XNR_RS07305,growth
XNR_RS07310,biological_process
XNR_RS07310,growth
XNR_RS07315,
XNR_RS07320,cellular_component
XNR_RS07320,cell wall
XNR_RS07320,obsolete cell
XNR_RS07320,plasma membrane
XNR_RS07320,nucleobase-containing compound metabolic process
XNR_RS07320,DNA-templated transcription
XNR_RS07320,DNA-templated transcription termination
XNR_RS07320,transcription by RNA polymerase I
XNR_RS07320,termination of RNA polymerase I transcription
XNR_RS07320,cellular aromatic compound metabolic process
XNR_RS07320,nitrogen compound metabolic process
XNR_RS07320,biological_process
XNR_RS07320,metabolic process
XNR_RS07320,biosynthetic process
XNR_RS07320,macromolecule biosynthetic process
XNR_RS07320,cellular process
XNR_RS07320,gene expression
XNR_RS07320,membrane
XNR_RS07320,RNA metabolic process
XNR_RS07320,heterocycle biosynthetic process
XNR_RS07320,aromatic compound biosynthetic process
XNR_RS07320,external encapsulating structure
XNR_RS07320,RNA biosynthetic process
XNR_RS07320,cellular nitrogen compound metabolic process
XNR_RS07320,obsolete cellular macromolecule biosynthetic process
XNR_RS07320,nucleobase-containing compound biosynthetic process
XNR_RS07320,growth
XNR_RS07320,macromolecule metabolic process
XNR_RS07320,cellular metabolic process
XNR_RS07320,primary metabolic process
XNR_RS07320,cellular biosynthetic process
XNR_RS07320,obsolete cellular macromolecule metabolic process
XNR_RS07320,cellular nitrogen compound biosynthetic process
XNR_RS07320,obsolete cell part
XNR_RS07320,heterocycle metabolic process
XNR_RS07320,organic substance metabolic process
XNR_RS07320,cell periphery
XNR_RS07320,nucleic acid metabolic process
XNR_RS07320,obsolete nucleic acid-templated transcription
XNR_RS07320,organic cyclic compound metabolic process
XNR_RS07320,organic cyclic compound biosynthetic process
XNR_RS07320,organic substance biosynthetic process
XNR_RS07325,sulfur amino acid metabolic process
XNR_RS07325,sulfur amino acid biosynthetic process
XNR_RS07325,molecular_function
XNR_RS07325,catalytic activity
XNR_RS07325,homoserine kinase activity
XNR_RS07325,cellular_component
XNR_RS07325,intracellular anatomical structure
XNR_RS07325,obsolete cell
XNR_RS07325,cytoplasm
XNR_RS07325,cytosol
XNR_RS07325,organic acid metabolic process
XNR_RS07325,amino acid metabolic process
XNR_RS07325,methionine metabolic process
XNR_RS07325,threonine metabolic process
XNR_RS07325,sulfur compound metabolic process
XNR_RS07325,phosphorus metabolic process
XNR_RS07325,phosphate-containing compound metabolic process
XNR_RS07325,nitrogen compound metabolic process
XNR_RS07325,biological_process
XNR_RS07325,metabolic process
XNR_RS07325,amino acid biosynthetic process
XNR_RS07325,biosynthetic process
XNR_RS07325,aspartate family amino acid metabolic process
XNR_RS07325,aspartate family amino acid biosynthetic process
XNR_RS07325,serine family amino acid metabolic process
XNR_RS07325,methionine biosynthetic process
XNR_RS07325,threonine biosynthetic process
XNR_RS07325,homoserine metabolic process
XNR_RS07325,cellular process
XNR_RS07325,organic acid biosynthetic process
XNR_RS07325,kinase activity
XNR_RS07325,phosphorylation
XNR_RS07325,transferase activity
XNR_RS07325,"transferase activity, transferring phosphorus-containing groups"
XNR_RS07325,"phosphotransferase activity, alcohol group as acceptor"
XNR_RS07325,amino acid kinase activity
XNR_RS07325,carboxylic acid metabolic process
XNR_RS07325,growth
XNR_RS07325,oxoacid metabolic process
XNR_RS07325,cellular metabolic process
XNR_RS07325,primary metabolic process
XNR_RS07325,cellular biosynthetic process
XNR_RS07325,sulfur compound biosynthetic process
XNR_RS07325,small molecule metabolic process
XNR_RS07325,small molecule biosynthetic process
XNR_RS07325,obsolete intracellular part
XNR_RS07325,obsolete cytoplasmic part
XNR_RS07325,obsolete cell part
XNR_RS07325,carboxylic acid biosynthetic process
XNR_RS07325,organic substance metabolic process
XNR_RS07325,organonitrogen compound metabolic process
XNR_RS07325,organonitrogen compound biosynthetic process
XNR_RS07325,organic substance biosynthetic process
XNR_RS07325,alpha-amino acid metabolic process
XNR_RS07325,alpha-amino acid biosynthetic process
XNR_RS07330,molecular_function
XNR_RS07330,catalytic activity
XNR_RS07330,threonine synthase activity
XNR_RS07330,binding
XNR_RS07330,cellular_component
XNR_RS07330,intracellular anatomical structure
XNR_RS07330,obsolete cell
XNR_RS07330,cytoplasm
XNR_RS07330,cytosol
XNR_RS07330,plasma membrane
XNR_RS07330,organic acid metabolic process
XNR_RS07330,amino acid metabolic process
XNR_RS07330,threonine metabolic process
XNR_RS07330,nitrogen compound metabolic process
XNR_RS07330,obsolete drug binding
XNR_RS07330,biological_process
XNR_RS07330,metabolic process
XNR_RS07330,amino acid biosynthetic process
XNR_RS07330,biosynthetic process
XNR_RS07330,aspartate family amino acid metabolic process
XNR_RS07330,aspartate family amino acid biosynthetic process
XNR_RS07330,threonine biosynthetic process
XNR_RS07330,cellular process
XNR_RS07330,membrane
XNR_RS07330,organic acid biosynthetic process
XNR_RS07330,lyase activity
XNR_RS07330,carbon-oxygen lyase activity
XNR_RS07330,"carbon-oxygen lyase activity, acting on phosphates"
XNR_RS07330,carboxylic acid metabolic process
XNR_RS07330,vitamin binding
XNR_RS07330,pyridoxal phosphate binding
XNR_RS07330,small molecule binding
XNR_RS07330,growth
XNR_RS07330,ion binding
XNR_RS07330,anion binding
XNR_RS07330,oxoacid metabolic process
XNR_RS07330,cellular metabolic process
XNR_RS07330,primary metabolic process
XNR_RS07330,cellular biosynthetic process
XNR_RS07330,small molecule metabolic process
XNR_RS07330,small molecule biosynthetic process
XNR_RS07330,obsolete intracellular part
XNR_RS07330,obsolete cytoplasmic part
XNR_RS07330,obsolete cell part
XNR_RS07330,carboxylic acid biosynthetic process
XNR_RS07330,obsolete cofactor binding
XNR_RS07330,obsolete coenzyme binding
XNR_RS07330,vitamin B6 binding
XNR_RS07330,organic substance metabolic process
XNR_RS07330,cell periphery
XNR_RS07330,organic cyclic compound binding
XNR_RS07330,heterocyclic compound binding
XNR_RS07330,organonitrogen compound metabolic process
XNR_RS07330,organonitrogen compound biosynthetic process
XNR_RS07330,organic substance biosynthetic process
XNR_RS07330,alpha-amino acid metabolic process
XNR_RS07330,alpha-amino acid biosynthetic process
XNR_RS07335,cellular_component
XNR_RS07335,cell wall
XNR_RS07335,obsolete cell
XNR_RS07335,plasma membrane
XNR_RS07335,biological_process
XNR_RS07335,membrane
XNR_RS07335,external encapsulating structure
XNR_RS07335,growth
XNR_RS07335,obsolete cell part
XNR_RS07335,cell periphery
XNR_RS07340,
XNR_RS07345,
XNR_RS07350,
XNR_RS07360,
XNR_RS07365,
XNR_RS07370,
XNR_RS07380,
XNR_RS07385,
XNR_RS07390,
XNR_RS07395,
XNR_RS07400,obsolete non-recombinational repair
XNR_RS07400,molecular_function
XNR_RS07400,nucleic acid binding
XNR_RS07400,DNA binding
XNR_RS07400,double-stranded DNA binding
XNR_RS07400,binding
XNR_RS07400,nucleobase-containing compound metabolic process
XNR_RS07400,DNA metabolic process
XNR_RS07400,DNA repair
XNR_RS07400,double-strand break repair
XNR_RS07400,double-strand break repair via nonhomologous end joining
XNR_RS07400,cellular aromatic compound metabolic process
XNR_RS07400,nitrogen compound metabolic process
XNR_RS07400,response to stress
XNR_RS07400,DNA damage response
XNR_RS07400,biological_process
XNR_RS07400,metabolic process
XNR_RS07400,cellular process
XNR_RS07400,cellular response to stress
XNR_RS07400,cellular nitrogen compound metabolic process
XNR_RS07400,positive regulation of catalytic activity
XNR_RS07400,macromolecule metabolic process
XNR_RS07400,positive regulation of molecular function
XNR_RS07400,cellular metabolic process
XNR_RS07400,primary metabolic process
XNR_RS07400,obsolete cellular macromolecule metabolic process
XNR_RS07400,heterocycle metabolic process
XNR_RS07400,regulation of catalytic activity
XNR_RS07400,response to stimulus
XNR_RS07400,regulation of ligase activity
XNR_RS07400,positive regulation of ligase activity
XNR_RS07400,cellular response to stimulus
XNR_RS07400,biological regulation
XNR_RS07400,regulation of molecular function
XNR_RS07400,organic substance metabolic process
XNR_RS07400,nucleic acid metabolic process
XNR_RS07400,organic cyclic compound binding
XNR_RS07400,organic cyclic compound metabolic process
XNR_RS07400,heterocyclic compound binding
XNR_RS07405,nucleotide binding
XNR_RS07405,magnesium ion binding
XNR_RS07405,obsolete non-recombinational repair
XNR_RS07405,molecular_function
XNR_RS07405,nucleic acid binding
XNR_RS07405,DNA binding
XNR_RS07405,catalytic activity
XNR_RS07405,DNA-directed DNA polymerase activity
XNR_RS07405,DNA primase activity
XNR_RS07405,DNA-directed 5'-3' RNA polymerase activity
XNR_RS07405,DNA ligase activity
XNR_RS07405,DNA ligase (ATP) activity
XNR_RS07405,nuclease activity
XNR_RS07405,exonuclease activity
XNR_RS07405,DNA exonuclease activity
XNR_RS07405,DNA nuclease activity
XNR_RS07405,obsolete polynucleotide adenylyltransferase activity
XNR_RS07405,binding
XNR_RS07405,ATP binding
XNR_RS07405,cellular_component
XNR_RS07405,obsolete cell
XNR_RS07405,plasma membrane
XNR_RS07405,nucleobase-containing compound metabolic process
XNR_RS07405,DNA metabolic process
XNR_RS07405,DNA replication
XNR_RS07405,DNA-templated DNA replication
XNR_RS07405,DNA ligation
XNR_RS07405,"DNA replication, synthesis of RNA primer"
XNR_RS07405,DNA repair
XNR_RS07405,double-strand break repair
XNR_RS07405,double-strand break repair via nonhomologous end joining
XNR_RS07405,cellular aromatic compound metabolic process
XNR_RS07405,nitrogen compound metabolic process
XNR_RS07405,response to stress
XNR_RS07405,DNA damage response
XNR_RS07405,obsolete drug binding
XNR_RS07405,biological_process
XNR_RS07405,metabolic process
XNR_RS07405,3'-5'-DNA exonuclease activity
XNR_RS07405,single-stranded DNA exodeoxyribonuclease activity
XNR_RS07405,single-stranded DNA 3'-5' DNA exonuclease activity
XNR_RS07405,3'-5' exonuclease activity
XNR_RS07405,biosynthetic process
XNR_RS07405,macromolecule biosynthetic process
XNR_RS07405,cellular process
XNR_RS07405,membrane
XNR_RS07405,RNA metabolic process
XNR_RS07405,transferase activity
XNR_RS07405,"transferase activity, transferring phosphorus-containing groups"
XNR_RS07405,nucleotidyltransferase activity
XNR_RS07405,hydrolase activity
XNR_RS07405,"hydrolase activity, acting on ester bonds"
XNR_RS07405,"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"
XNR_RS07405,ligase activity
XNR_RS07405,"ligase activity, forming phosphoric ester bonds"
XNR_RS07405,"DNA exonuclease activity, producing 5'-phosphomonoesters"
XNR_RS07405,purine nucleotide binding
XNR_RS07405,heterocycle biosynthetic process
XNR_RS07405,aromatic compound biosynthetic process
XNR_RS07405,manganese ion binding
XNR_RS07405,adenyl nucleotide binding
XNR_RS07405,ribonucleotide binding
